41526,1671.709961
41527,1683.98999
41528,1689.130005
41529,1683.420044
41530,1687.98999
41533,1697.599976
41534,1704.76001
41535,1725.52002
41536,1722.339966
41537,1709.910034
41540,1701.839966
41541,1697.420044
41542,1692.77002
41543,1698.670044
41544,1691.75
41547,1681.550049
41548,1695
41549,1693.869995
41550,1678.660034
41551,1690.5
41554,1676.119995
41555,1655.449951
41556,1656.400024
41557,1692.560059
41558,1703.199951
41561,1710.140015
41562,1698.060059
41563,1721.540039
41564,1733.150024
41565,1744.5
41568,1744.660034
41569,1754.670044
41570,1746.380005
41571,1752.069946
41572,1759.77002
41575,1762.109985
41576,1771.949951
41577,1763.310059
41578,1756.540039
41579,1761.640015
41582,1767.930054
41583,1762.969971
41584,1770.48999
41585,1747.150024
41586,1770.609985
41589,1771.890015
41590,1767.689941
41591,1782
41592,1790.619995
41593,1798.180054
41596,1791.530029
41597,1787.869995
41598,1781.369995
41599,1795.849976
41600,1804.76001
41603,1802.47998
41604,1802.75
41605,1807.22998
41607,1805.810059
41610,1800.900024
41611,1795.150024
41612,1792.810059
41613,1785.030029
41614,1805.089966
41617,1808.369995
41618,1802.619995
41619,1782.219971
41620,1775.5
41621,1775.319946
41624,1786.540039
41625,1781
41626,1810.650024
41627,1809.599976
41628,1818.319946
41631,1827.98999
41632,1833.319946
41634,1842.02002
41635,1841.400024
41638,1841.069946
41639,1848.359985
41641,1831.97998
41642,1831.369995
41645,1826.77002
41646,1837.880005
41647,1837.48999
41648,1838.130005
41649,1842.369995
41652,1819.199951
41653,1838.880005
41654,1848.380005
41655,1845.890015
41656,1838.699951
41660,1843.800049
41661,1844.859985
41662,1828.459961
41663,1790.290039
41666,1781.560059
41667,1792.5
41668,1774.199951
41669,1794.189941
41670,1782.589966
41673,1741.890015
41674,1755.199951
41675,1751.640015
41676,1773.430054
41677,1797.02002
41680,1799.839966
41681,1819.75
41682,1819.26001
41683,1829.829956
41684,1838.630005
41688,1840.76001
41689,1828.75
41690,1839.780029
41691,1836.25
41694,1847.609985
41695,1845.119995
41696,1845.160034
41697,1854.290039
41698,1859.449951
41701,1845.72998
41702,1873.910034
41703,1873.810059
41704,1877.030029
41705,1878.040039
41708,1877.170044
41709,1867.630005
41710,1868.199951
41711,1846.339966
41712,1841.130005
41715,1858.829956
41716,1872.25
41717,1860.77002
41718,1872.01001
41719,1866.52002
41722,1857.439941
41723,1865.619995
41724,1852.560059
41725,1849.040039
41726,1857.619995
41729,1872.339966
41730,1885.52002
41731,1890.900024
41732,1888.77002
41733,1865.089966
41736,1845.040039
41737,1851.959961
41738,1872.180054
41739,1833.079956
41740,1815.689941
41743,1830.609985
41744,1842.97998
41745,1862.310059
41746,1864.849976
41750,1871.890015
41751,1879.550049
41752,1875.390015
41753,1878.609985
41754,1863.400024
41757,1869.430054
41758,1878.329956
41759,1883.949951
41760,1883.680054
41761,1881.140015
41764,1884.660034
41765,1867.719971
41766,1878.209961
41767,1875.630005
41768,1878.47998
41771,1896.650024
41772,1897.449951
41773,1888.530029
41774,1870.849976
41775,1877.859985
41778,1885.079956
41779,1872.829956
41780,1888.030029
41781,1892.48999
41782,1900.530029
41786,1911.910034
41787,1909.780029
41788,1920.030029
41789,1923.569946
41792,1924.969971
41793,1924.23999
41794,1927.880005
41795,1940.459961
41796,1949.439941
41799,1951.27002
41800,1950.790039
41801,1943.890015
41802,1930.109985
41803,1936.160034
41806,1937.780029
41807,1941.98999
41808,1956.97998
41809,1959.47998
41810,1962.869995
41813,1962.609985
41814,1949.97998
41815,1959.530029
41816,1957.219971
41817,1960.959961
41820,1960.22998
41821,1973.319946
41822,1974.619995
41823,1985.439941
41827,1977.650024
41828,1963.709961
41829,1972.829956
41830,1964.680054
41831,1967.569946
41834,1977.099976
41835,1973.280029
41836,1981.569946
41837,1958.119995
41838,1978.219971
41841,1973.630005
41842,1983.530029
41843,1987.01001
41844,1987.97998
41845,1978.339966
41848,1978.910034
41849,1969.949951
41850,1970.069946
41851,1930.670044
41852,1925.150024
41855,1938.98999
41856,1920.209961
41857,1920.23999
41858,1909.569946
41859,1931.589966
41862,1936.920044
41863,1933.75
41864,1946.719971
41865,1955.180054
41866,1955.060059
41869,1971.73999
41870,1981.599976
41871,1986.51001
41872,1992.369995
41873,1988.400024
41876,1997.920044
41877,2000.02002
41878,2000.119995
41879,1996.73999
41880,2003.369995
41884,2002.280029
41885,2000.719971
41886,1997.650024
41887,2007.709961
41890,2001.540039
41891,1988.439941
41892,1995.689941
41893,1997.449951
41894,1985.540039
41897,1984.130005
41898,1998.97998
41899,2001.569946
41900,2011.359985
41901,2010.400024
41904,1994.290039
41905,1982.77002
41906,1998.300049
41907,1965.98999
41908,1982.849976
41911,1977.800049
41912,1972.290039
41913,1946.160034
41914,1946.170044
41915,1967.900024
41918,1964.819946
41919,1935.099976
41920,1968.890015
41921,1928.209961
41922,1906.130005
41925,1874.73999
41926,1877.699951
41927,1862.48999
41928,1862.76001
41929,1886.76001
41932,1904.01001
41933,1941.280029
41934,1927.109985
41935,1950.819946
41936,1964.579956
41939,1961.630005
41940,1985.050049
41941,1982.300049
41942,1994.650024
41943,2018.050049
41946,2017.810059
41947,2012.099976
41948,2023.569946
41949,2031.209961
41950,2031.920044
41953,2038.26001
41954,2039.680054
41955,2038.25
41956,2039.329956
41957,2039.819946
41960,2041.319946
41961,2051.800049
41962,2048.719971
41963,2052.75
41964,2063.5
41967,2069.409912
41968,2067.030029
41969,2072.830078
41971,2067.560059
41974,2053.439941
41975,2066.550049
41976,2074.330078
41977,2071.919922
41978,2075.370117
41981,2060.310059
41982,2059.820068
41983,2026.140015
41984,2035.329956
41985,2002.329956
41988,1989.630005
41989,1972.73999
41990,2012.890015
41991,2061.22998
41992,2070.649902
41995,2078.540039
41996,2082.169922
41997,2081.879883
41999,2088.77002
42002,2090.570068
42003,2080.350098
42004,2058.899902
42006,2058.199951
42009,2020.579956
42010,2002.609985
42011,2025.900024
42012,2062.139893
42013,2044.810059
42016,2028.26001
42017,2023.030029
42018,2011.27002
42019,1992.670044
42020,2019.420044
42024,2022.550049
42025,2032.119995
42026,2063.149902
42027,2051.820068
42030,2057.090088
42031,2029.550049
42032,2002.160034
42033,2021.25
42034,1994.98999
42037,2020.849976
42038,2050.030029
42039,2041.51001
42040,2062.52002
42041,2055.469971
42044,2046.73999
42045,2068.590088
42046,2068.530029
42047,2088.47998
42048,2096.98999
42052,2100.340088
42053,2099.679932
42054,2097.449951
42055,2110.300049
42058,2109.659912
42059,2115.47998
42060,2113.860107
42061,2110.73999
42062,2104.5
42065,2117.389893
42066,2107.780029
42067,2098.530029
42068,2101.040039
42069,2071.26001
42072,2079.429932
42073,2044.160034
42074,2040.23999
42075,2065.949951
42076,2053.399902
42079,2081.189941
42080,2074.280029
42081,2099.5
42082,2089.27002
42083,2108.100098
42086,2104.419922
42087,2091.5
42088,2061.050049
42089,2056.149902
42090,2061.02002
42093,2086.23999
42094,2067.889893
42095,2059.689941
42096,2066.959961
42100,2080.620117
42101,2076.330078
42102,2081.899902
42103,2091.179932
42104,2102.060059
42107,2092.429932
42108,2095.840088
42109,2106.629883
42110,2104.98999
42111,2081.179932
42114,2100.399902
42115,2097.290039
42116,2107.959961
42117,2112.929932
42118,2117.689941
42121,2108.919922
42122,2114.76001
42123,2106.850098
42124,2085.51001
42125,2108.290039
42128,2114.48999
42129,2089.459961
42130,2080.149902
42131,2088
42132,2116.100098
42135,2105.330078
42136,2099.120117
42137,2098.47998
42138,2121.100098
42139,2122.72998
42142,2129.199951
42143,2127.830078
42144,2125.850098
42145,2130.820068
42146,2126.060059
42150,2104.199951
42151,2123.47998
42152,2120.790039
42153,2107.389893
42156,2111.72998
42157,2109.600098
42158,2114.070068
42159,2095.840088
42160,2092.830078
42163,2079.280029
42164,2080.149902
42165,2105.199951
42166,2108.860107
42167,2094.110107
42170,2084.429932
42171,2096.290039
42172,2100.439941
42173,2121.23999
42174,2109.98999
42177,2122.850098
42178,2124.199951
42179,2108.580078
42180,2102.310059
42181,2101.48999
42184,2057.639893
42185,2063.110107
42186,2077.419922
42187,2076.780029
42191,2068.76001
42192,2081.340088
42193,2046.680054
42194,2051.310059
42195,2076.620117
42198,2099.600098
42199,2108.949951
42200,2107.399902
42201,2124.290039
42202,2126.639893
42205,2128.280029
42206,2119.209961
42207,2114.149902
42208,2102.149902
42209,2079.649902
42212,2067.639893
42213,2093.25
42214,2108.570068
42215,2108.629883
42216,2103.840088
42219,2098.040039
42220,2093.320068
42221,2099.840088
42222,2083.560059
42223,2077.570068
42226,2104.179932
42227,2084.070068
42228,2086.050049
42229,2083.389893
42230,2091.540039
42233,2102.439941
42234,2096.919922
42235,2079.610107
42236,2035.72998
42237,1970.890015
42240,1893.209961
42241,1867.609985
42242,1940.51001
42243,1987.660034
42244,1988.869995
42247,1972.180054
42248,1913.849976
42249,1948.859985
42250,1951.130005
42251,1921.219971
42255,1969.410034
42256,1942.040039
42257,1952.290039
42258,1961.050049
42261,1953.030029
42262,1978.089966
42263,1995.310059
42264,1990.199951
42265,1958.030029
42268,1966.969971
42269,1942.73999
42270,1938.76001
42271,1932.23999
42272,1931.339966
42275,1881.77002
42276,1884.089966
42277,1920.030029
42278,1923.819946
42279,1951.359985
42282,1987.050049
42283,1979.920044
42284,1995.829956
42285,2013.430054
42286,2014.890015
42289,2017.459961
42290,2003.689941
42291,1994.23999
42292,2023.859985
42293,2033.109985
42296,2033.660034
42297,2030.77002
42298,2018.939941
42299,2052.51001
42300,2075.149902
42303,2071.179932
42304,2065.889893
42305,2090.350098
42306,2089.409912
42307,2079.360107
42310,2104.050049
42311,2109.790039
42312,2102.310059
42313,2099.929932
42314,2099.199951
42317,2078.580078
42318,2081.719971
42319,2075
42320,2045.969971
42321,2023.040039
42324,2053.189941
42325,2050.439941
42326,2083.580078
42327,2081.23999
42328,2089.169922
42331,2086.590088
42332,2089.139893
42333,2088.870117
42335,2090.110107
42338,2080.409912
42339,2102.629883
42340,2079.51001
42341,2049.620117
42342,2091.689941
42345,2077.070068
42346,2063.590088
42347,2047.619995
42348,2052.22998
42349,2012.369995
42352,2021.939941
42353,2043.410034
42354,2073.070068
42355,2041.890015
42356,2005.550049
42359,2021.150024
42360,2038.969971
42361,2064.290039
42362,2060.98999
42366,2056.5
42367,2078.360107
42368,2063.360107
42369,2043.939941
42373,2012.660034
42374,2016.709961
42375,1990.26001
42376,1943.089966
42377,1922.030029
42380,1923.670044
42381,1938.680054
42382,1890.280029
42383,1921.839966
42384,1880.329956
42388,1881.329956
42389,1859.329956
42390,1868.98999
42391,1906.900024
42394,1877.079956
42395,1903.630005
42396,1882.949951
42397,1893.359985
42398,1940.23999
42401,1939.380005
42402,1903.030029
42403,1912.530029
42404,1915.449951
42405,1880.050049
42408,1853.439941
42409,1852.209961
42410,1851.859985
42411,1829.079956
42412,1864.780029
42416,1895.579956
42417,1926.819946
42418,1917.829956
42419,1917.780029
42422,1945.5
42423,1921.27002
42424,1929.800049
42425,1951.699951
42426,1948.050049
42429,1932.22998
42430,1978.349976
42431,1986.449951
42432,1993.400024
42433,1999.98999
42436,2001.76001
42437,1979.26001
42438,1989.26001
42439,1989.569946
42440,2022.189941
42443,2019.640015
42444,2015.930054
42445,2027.219971
42446,2040.589966
42447,2049.580078
42450,2051.600098
42451,2049.800049
42452,2036.709961
42453,2035.939941
42457,2037.050049
42458,2055.01001
42459,2063.949951
42460,2059.73999
42461,2072.780029
42464,2066.129883
42465,2045.170044
42466,2066.659912
42467,2041.910034
42468,2047.599976
42471,2041.98999
42472,2061.719971
42473,2082.419922
42474,2082.780029
42475,2080.72998
42478,2094.340088
42479,2100.800049
42480,2102.399902
42481,2091.47998
42482,2091.580078
42485,2087.790039
42486,2091.699951
42487,2095.149902
42488,2075.810059
42489,2065.300049
42492,2081.429932
42493,2063.370117
42494,2051.120117
42495,2050.629883
42496,2057.139893
42499,2058.689941
42500,2084.389893
42501,2064.459961
42502,2064.110107
42503,2046.609985
42506,2066.659912
42507,2047.209961
42508,2047.630005
42509,2040.040039
42510,2052.320068
42513,2048.040039
42514,2076.060059
42515,2090.540039
42516,2090.100098
42517,2099.060059
42521,2096.949951
42522,2099.330078
42523,2105.26001
42524,2099.129883
42527,2109.409912
42528,2112.129883
42529,2119.120117
42530,2115.47998
42531,2096.070068
42534,2079.060059
42535,2075.320068
42536,2071.5
42537,2077.98999
42538,2071.219971
42541,2083.25
42542,2088.899902
42543,2085.449951
42544,2113.320068
42545,2037.410034
42548,2000.540039
42549,2036.089966
42550,2070.77002
42551,2098.860107
42552,2102.949951
42556,2088.550049
42557,2099.72998
42558,2097.899902
42559,2129.899902
42562,2137.159912
42563,2152.139893
42564,2152.429932
42565,2163.75
42566,2161.73999
42569,2166.889893
42570,2163.780029
42571,2173.02002
42572,2165.169922
42573,2175.030029
42576,2168.47998
42577,2169.179932
42578,2166.580078
42579,2170.060059
42580,2173.600098
42583,2170.840088
42584,2157.030029
42585,2163.790039
42586,2164.25
42587,2182.870117
42590,2180.889893
42591,2181.73999
42592,2175.48999
42593,2185.790039
42594,2184.050049
42597,2190.149902
42598,2178.149902
42599,2182.219971
42600,2187.02002
42601,2183.870117
42604,2182.639893
42605,2186.899902
42606,2175.439941
42607,2172.469971
42608,2169.040039
42611,2180.379883
42612,2176.120117
42613,2170.949951
42614,2170.860107
42615,2179.97998
42619,2186.47998
42620,2186.159912
42621,2181.300049
42622,2127.810059
42625,2159.040039
42626,2127.02002
42627,2125.77002
42628,2147.26001
42629,2139.159912
42632,2139.120117
42633,2139.76001
42634,2163.120117
42635,2177.179932
42636,2164.689941
42639,2146.100098
42640,2159.929932
42641,2171.370117
42642,2151.129883
42643,2168.27002
42646,2161.199951
42647,2150.48999
42648,2159.72998
42649,2160.77002
42650,2153.73999
42653,2163.659912
42654,2136.72998
42655,2139.179932
42656,2132.550049
42657,2132.97998
42660,2126.5
42661,2139.600098
42662,2144.290039
42663,2141.340088
42664,2141.159912
42667,2151.330078
42668,2143.159912
42669,2139.429932
42670,2133.040039
42671,2126.409912
42674,2126.149902
42675,2111.719971
42676,2097.939941
42677,2088.659912
42678,2085.179932
42681,2131.52002
42682,2139.560059
42683,2163.26001
42684,2167.47998
42685,2164.449951
42688,2164.199951
42689,2180.389893
42690,2176.939941
42691,2187.120117
42692,2181.899902
42695,2198.179932
42696,2202.939941
42697,2204.719971
42699,2213.350098
42702,2201.719971
42703,2204.659912
42704,2198.810059
42705,2191.080078
42706,2191.949951
42709,2204.709961
42710,2212.22998
42711,2241.350098
42712,2246.189941
42713,2259.530029
42716,2256.959961
42717,2271.719971
42718,2253.280029
42719,2262.030029
42720,2258.070068
42723,2262.530029
42724,2270.76001
42725,2265.179932
42726,2260.959961
42727,2263.790039
42731,2268.879883
42732,2249.919922
42733,2249.26001
42734,2238.830078
42738,2257.830078
42739,2270.75
42740,2269
42741,2276.97998
42744,2268.899902
42745,2268.899902
42746,2275.320068
42747,2270.439941
42748,2274.639893
42752,2267.889893
42753,2271.889893
42754,2263.689941
42755,2271.310059
42758,2265.199951
42759,2280.070068
42760,2298.370117
42761,2296.679932
42762,2294.689941
42765,2280.899902
42766,2278.870117
42767,2279.550049
42768,2280.850098
42769,2297.419922
42772,2292.560059
42773,2293.080078
42774,2294.669922
42775,2307.870117
42776,2316.100098
42779,2328.25
42780,2337.580078
42781,2349.25
42782,2347.219971
42783,2351.159912
42787,2365.379883
42788,2362.820068
42789,2363.810059
42790,2367.340088
42793,2369.75
42794,2363.639893
42795,2395.959961
42796,2381.919922
42797,2383.120117
42800,2375.310059
42801,2368.389893
42802,2362.97998
42803,2364.870117
42804,2372.600098
42807,2373.469971
42808,2365.449951
42809,2385.26001
42810,2381.379883
42811,2378.25
42814,2373.469971
42815,2344.02002
42816,2348.449951
42817,2345.959961
42818,2343.97998
42821,2341.590088
42822,2358.570068
42823,2361.129883
42824,2368.060059
42825,2362.719971
42828,2358.840088
42829,2360.159912
42830,2352.949951
42831,2357.48999
42832,2355.540039
42835,2357.159912
42836,2353.780029
42837,2344.929932
42838,2328.949951
42842,2349.01001
42843,2342.189941
42844,2338.169922
42845,2355.840088
42846,2348.689941
42849,2374.149902
42850,2388.610107
42851,2387.449951
42852,2388.77002
42853,2384.199951
42856,2388.330078
42857,2391.169922
42858,2388.129883
42859,2389.52002
42860,2399.290039
42863,2399.379883
42864,2396.919922
42865,2399.629883
42866,2394.439941
42867,2390.899902
42870,2402.320068
42871,2400.669922
42872,2357.030029
42873,2365.719971
42874,2381.72998
42877,2394.02002
42878,2398.419922
42879,2404.389893
42880,2415.070068
42881,2415.820068
42885,2412.909912
42886,2411.800049
42887,2430.060059
42888,2439.070068
42891,2436.100098
42892,2429.330078
42893,2433.139893
42894,2433.790039
42895,2431.77002
42898,2429.389893
42899,2440.350098
42900,2437.919922
42901,2432.459961
42902,2433.149902
42905,2453.459961
42906,2437.030029
42907,2435.610107
42908,2434.5
42909,2438.300049
42912,2439.070068
42913,2419.379883
42914,2440.689941
42915,2419.699951
42916,2423.409912
42919,2429.01001
42921,2432.540039
42922,2409.75
42923,2425.179932
42926,2427.429932
42927,2425.530029
42928,2443.25
42929,2447.830078
42930,2459.27002
42933,2459.139893
42934,2460.610107
42935,2473.830078
42936,2473.449951
42937,2472.540039
42940,2469.909912
42941,2477.129883
42942,2477.830078
42943,2475.419922
42944,2472.100098
42947,2470.300049
42948,2476.350098
42949,2477.570068
42950,2472.159912
42951,2476.830078
42954,2480.909912
42955,2474.919922
42956,2474.02002
42957,2438.209961
42958,2441.320068
42961,2465.840088
42962,2464.610107
42963,2468.110107
42964,2430.01001
42965,2425.550049
42968,2428.370117
42969,2452.51001
42970,2444.040039
42971,2438.969971
42972,2443.050049
42975,2444.23999
42976,2446.300049
42977,2457.590088
42978,2471.649902
42979,2476.550049
42983,2457.850098
42984,2465.540039
42985,2465.100098
42986,2461.429932
42989,2488.110107
42990,2496.47998
42991,2498.370117
42992,2495.620117
42993,2500.22998
42996,2503.870117
42997,2506.649902
42998,2508.23999
42999,2500.600098
43000,2502.219971
43003,2496.659912
43004,2496.840088
43005,2507.040039
43006,2510.060059
43007,2519.360107
43010,2529.120117
43011,2534.580078
43012,2537.73999
43013,2552.070068
43014,2549.330078
43017,2544.72998
43018,2550.639893
43019,2555.23999
43020,2550.929932
43021,2553.169922
43024,2557.639893
43025,2559.360107
43026,2561.26001
43027,2562.100098
43028,2575.209961
43031,2564.97998
43032,2569.129883
43033,2557.149902
43034,2560.399902
43035,2581.070068
43038,2572.830078
43039,2575.26001
43040,2579.360107
43041,2579.850098
43042,2587.840088
43045,2591.129883
43046,2590.639893
43047,2594.379883
43048,2584.620117
43049,2582.300049
43052,2584.840088
43053,2578.870117
43054,2564.620117
43055,2585.639893
43056,2578.850098
43059,2582.139893
43060,2599.030029
43061,2597.080078
43063,2602.419922
43066,2601.419922
43067,2627.040039
43068,2626.070068
43069,2647.580078
43070,2642.219971
43073,2639.439941
43074,2629.570068
43075,2629.27002
43076,2636.97998
43077,2651.5
43080,2659.98999
43081,2664.110107
43082,2662.850098
43083,2652.01001
43084,2675.810059
43087,2690.159912
43088,2681.469971
43089,2679.25
43090,2684.570068
43091,2683.340088
43095,2680.5
43096,2682.620117
43097,2687.540039
43098,2673.610107
43102,2695.810059
43103,2713.060059
43104,2723.98999
43105,2743.149902
43108,2747.709961
43109,2751.290039
43110,2748.22998
43111,2767.560059
43112,2786.23999
43116,2776.419922
43117,2802.560059
43118,2798.030029
43119,2810.300049
43122,2832.969971
43123,2839.129883
43124,2837.540039
43125,2839.25
43126,2872.870117
43129,2853.530029
43130,2822.429932
43131,2823.810059
43132,2821.97998
43133,2762.129883
43136,2648.939941
43137,2695.139893
43138,2681.659912
43139,2581
43140,2619.550049
43143,2656
43144,2662.939941
43145,2698.629883
43146,2731.199951
43147,2732.219971
43151,2716.26001
43152,2701.330078
43153,2703.959961
43154,2747.300049
43157,2779.600098
43158,2744.280029
43159,2713.830078
43160,2677.669922
43161,2691.25
43164,2720.939941
43165,2728.120117
43166,2726.800049
43167,2738.969971
43168,2786.570068
